Title,Price,Rating,Image URL,Category
"Microsoft Surface Pro 2-in-1 Laptop/Tablet (2024), Windows 11 Copilot+ PC, 13"" Touchscreen Display, Snapdragon X Plus (10 Core), 16GB RAM, 512GB Storage, Black",$929.90,4.3 out of 5 stars,https://m.media-amazon.com/images/I/617kakTyb3L._AC_UY218_.jpg,Other
"Azeyou 11.6” Laptop HD Display,N4020C, Student Laptop Computer 4GB DDR4 RAM, 128GB SSD, Windows 11 Pro Laptops, Metal Shell, WiFi, BT4.2, USB3.0, Type_C 4000mAh Battery (Silver)",$149.00,,https://m.media-amazon.com/images/I/71HXJlXq6TL._AC_UY218_.jpg,Student
Full HD 1080P Webcam with Built-in Mic Wide Angle & Auto Focus Privacy Cover for PC/Laptop Plug & Play USB Camera Black,$19.99,4.9 out of 5 stars,https://m.media-amazon.com/images/I/715i3L24+WL._AC_UY218_.jpg,Other
"HP 14"" HD Business and Student Laptop, AMD Ryzen 3 3250U, 16GB RAM, 512GB SSD, WiFi, Bluetooth, HDMI, Windows 11 with GaPi Accs.",$359.99,4.5 out of 5 stars,https://m.media-amazon.com/images/I/81H4X2rLQ7L._AC_UY218_.jpg,Office
"IETS Supercharged Laptop Cooling pad with Continuously Variable Speed turbofan,Seal Foam for Rapid Cooling 13-19inch Gaming Laptop,Air Filtration,RGB and USB Hub,Powerful Laptop Cooler",$44.99,4.3 out of 5 stars,https://m.media-amazon.com/images/I/71mNXFjWXtL._AC_UY218_.jpg,Gaming
"acer Chromebook 315 15.6"" HD Laptop for Home & Students, Intel Pentium N6000, 4GB RAM 384GB Storage(128GB eMMC+256GB SD Card), Wi-Fi 6, Numeric Keypad, 2 x Display Port, Type-C, Chrome OS, w/Battery",$229.00,5.0 out of 5 stars,https://m.media-amazon.com/images/I/718VhtjnoXL._AC_UY218_.jpg,Student
"Gaming Laptop AMD Ryzen 7 5700U 16.1-inch IPS Laptop Computer 16GB DDR4 (2 * 8GB, Dual Channel) 512GB NVMe SSD Windows Laptop Backlit Keyboard WiFi 6 HDMI Type-C USB3.2 BT5.2, Gray","$1,699.99",4.5 out of 5 stars,https://m.media-amazon.com/images/I/71vEG7asYGL._AC_UY218_.jpg,Gaming
"320W USB C Charger Block, 10-Port USB C Charging Station GaN III PD 65W Mini PC Laptop Fast Charger Adapter for MacBook Pro/Air, DELL, iPad, iPhone, Samsung Galaxy Black",$43.99,4.8 out of 5 stars,https://m.media-amazon.com/images/I/71AHDPb2aeL._AC_UY218_.jpg,Other
"ASUS Chromebook CM14 Laptop, 14"" HD Anti-Glare Display (1366x768), MediaTek Kompanio 520, 4GB RAM, 64GB eMMC, ChromeOS, Gray, CM1402CM2A-DS44, Gravity Grey",$165.89,4.2 out of 5 stars,https://m.media-amazon.com/images/I/616aCuRtnpL._AC_UY218_.jpg,Other
"18.5 Inch Laptops, Windows 11 Laptop Computers with 4GB RAM 128GB SSD, Celeron N5095 Quad-Core, 180 Rotation, 1 Year Office 365, 8000mAh Battery, WiFi 6, BT5.2, USB 3.2, HDMI, Type-C(Orange)",$259.99,,https://m.media-amazon.com/images/I/71XDfwqu7JL._AC_UY218_.jpg,Office
"ASUS Chromebook Laptop Student Business 2024, 14"" FHD Anti-Glare Display, 8-Core MediaTek Kompanio 520, 4GB RAM, 128GB (64GB eMMC+64GB Card), Webcam, WiFi, 15+ Hrs Battery, Chrome OS +HubxcelAccessory",$208.00,4.4 out of 5 stars,https://m.media-amazon.com/images/I/61wR4i8il-L._AC_UY218_.jpg,Office
"Morostron Touch Screen Laptop PC, 13.5"" 3K 3000 * 2000 IPS Win11 Laptop Computer with Intel N95 Quad Core,16GB RAM 256GB SSD, Backlit Keyboard, Finger Print laptops, AC WiFi, Full Metal Body",$299.90,3.7 out of 5 stars,https://m.media-amazon.com/images/I/71BBKB0FItL._AC_UY218_.jpg,Other
"ASUS 14"" FHD (1920 x 1080) IPS LED Laptop, Intel Pentium N6000, 4-core, 4GB Memory, 64GB eMMC, Star Black, Windows 11 Home, HDMI, TWE Mouse Pad & Micro 64GB SD Card",$161.99,4.7 out of 5 stars,https://m.media-amazon.com/images/I/61dyyx9nzDL._AC_UY218_.jpg,Other
"14"" Laptop Win 11 256GB SSD Up to 1TB SSD Expand Celeron N4020 Up to 2.8Ghz Dual-Core Processor 6GB DDR4 1920x1080 FHD Dual WiFi BT4.2 with Webcam Keyboard Protect Flim for Business-Gray",$309.99,3.9 out of 5 stars,https://m.media-amazon.com/images/I/71wBex7BntL._AC_UY218_.jpg,Office
